dataset,dim,random_state,simulation_num,metric1,metric2,ipa_gradient_variance_trace,weighted_ipa_gradient_variance_trace,ipa_batched_gradient_variance,weighted_ipa_batched_gradient_variance,ipa_gradient_variance_mean_per_parameter,ipa_gradient_std_norm,ipa_gradient_mean_norm,ipa_gradient_relative_variance,ipa_gradient_loss_mean,ipa_gradient_loss_variance,gradient_variance_repeats,gradient_variance_batch_size,gradient_variance_replications,gradient_variance_samples_per_replication,gradient_variance_seed,gradient_parameter_count,ipa_gradient_weight
exp5,19,18,4,517.855224609375,418.766357421875,94.60421752929688,23.65105438232422,94.60421752929688,23.65105438232422,0.0027841147966682,9.726469993591309,33.095699310302734,0.0863708928227424,2.845143496990204,0.0113685833886287,8.0,16.0,4.0,137.0,30018.0,33980.0,0.5
exp5,19,18,16,517.899169921875,418.9214782714844,7.91786003112793,1.9794650077819824,7.91786003112793,1.9794650077819824,0.0002330153074581,2.8138692378997803,36.18178176879883,0.0060482248663902,2.8240681290626526,0.0009595666166717,8.0,16.0,16.0,137.0,30018.0,33980.0,0.5
exp5,19,18,64,518.0386962890625,419.0865783691406,5.467502117156982,1.3668755292892456,5.467502117156982,1.3668755292892456,0.0001609035389265,2.338268995285034,36.356685638427734,0.0041363793425261,2.8492851555347443,0.0003910023478224,8.0,16.0,64.0,137.0,30018.0,33980.0,0.5
exp5,19,18,256,517.9151000976562,418.8219604492187,1.5225821733474731,0.3806455433368683,1.5225821733474731,0.3806455433368683,4.480818461161107e-05,1.2339295148849487,35.80522918701172,0.0011876482749357,2.8468238711357117,6.995757947590522e-05,8.0,16.0,256.0,137.0,30018.0,33980.0,0.5
exp5,19,14,1,69.67939758300781,217.9089202880859,0.7777504920959473,0.1944376230239868,0.7777504920959473,0.1944376230239868,2.2888478270033374e-05,0.8819016218185425,5.772865295410156,0.0233376678079366,1.280889332294464,0.0001877756585031,8.0,16.0,1.0,137.0,30014.0,33980.0,0.5
exp5,19,14,4,69.75935363769531,217.925537109375,0.5327575206756592,0.1331893801689148,0.5327575206756592,0.1331893801689148,1.5678560885135084e-05,0.7299023866653442,5.2379584312438965,0.0194180440157651,1.2772314697504044,1.1521875874212892e-05,8.0,16.0,4.0,137.0,30014.0,33980.0,0.5
exp5,19,14,16,69.78439331054688,218.0120849609375,0.0226552803069353,0.0056638200767338,0.0226552803069353,0.0056638200767338,6.667239631497068e-07,0.1505167037248611,5.254228591918945,0.0008206377970054,1.2742381393909454,9.60910428712428e-06,8.0,16.0,16.0,137.0,30014.0,33980.0,0.5
exp5,19,14,64,69.82147216796875,218.14439392089844,0.0063077425584197,0.0015769356396049,0.0063077425584197,0.0015769356396049,1.8563103765245617e-07,0.0794212967157363,5.445037841796875,0.0002127512707374,1.273881271481514,2.2008554640962075e-06,8.0,16.0,64.0,137.0,30014.0,33980.0,0.5
exp5,19,14,256,69.75102233886719,217.97994995117188,0.004646323621273,0.0011615809053182,0.004646323621273,0.0011615809053182,1.3673701459993026e-07,0.0681639462709426,5.265243053436279,0.0001675994571996,1.2738948911428452,1.2912915777921593e-06,8.0,16.0,256.0,137.0,30014.0,33980.0,0.5
exp5,19,87,1,622.9232177734375,330.3387756347656,1052.863525390625,263.21588134765625,1052.863525390625,263.21588134765625,0.0309848003089427,32.44785690307617,16.300264358520508,3.962622880935669,6.5645758509635925,0.0099308214559731,8.0,16.0,1.0,137.0,30087.0,33980.0,0.5
exp5,19,87,4,622.941650390625,330.25469970703125,2.578094005584717,0.6445235013961792,2.578094005584717,0.6445235013961792,7.587092113681138e-05,1.605644464492798,8.397054672241211,0.0365632474422454,6.544228136539459,0.0003568769898549,8.0,16.0,4.0,137.0,30087.0,33980.0,0.5
exp5,19,87,16,622.9329223632812,330.2507019042969,13.24648094177246,3.3116202354431152,13.24648094177246,3.3116202354431152,0.0003898316936101,3.63957142829895,7.459952354431152,0.2380282133817672,6.5575865507125854,0.0001479984181937,8.0,16.0,16.0,137.0,30087.0,33980.0,0.5
exp5,19,87,64,622.8863525390625,330.2694091796875,0.5837888121604919,0.1459472030401229,0.5837888121604919,0.1459472030401229,1.7180365830427036e-05,0.7640607357025146,8.652522087097168,0.0077977678738534,6.554494798183441,2.9888296040780915e-05,8.0,16.0,64.0,137.0,30087.0,33980.0,0.5
exp5,19,87,256,622.9029541015625,330.3508605957031,0.223192423582077,0.0557981058955192,0.223192423582077,0.0557981058955192,6.568346634594491e-06,0.4724324643611908,7.939332962036133,0.0035408816765993,6.552064120769501,1.3042860371927287e-05,8.0,16.0,256.0,137.0,30087.0,33980.0,0.5
exp5,24,82,1,143.9837646484375,168.0839385986328,1.0154743194580078,0.2538685798645019,1.0154743194580078,0.2538685798645019,2.8799611754948273e-05,1.0077074766159058,3.307626724243164,0.0928188040852546,1.280415877699852,0.0004640207370432,8.0,16.0,1.0,137.0,30082.0,35260.0,0.5
exp5,24,82,4,144.38780212402344,168.49891662597656,0.7833186984062195,0.1958296746015548,0.7833186984062195,0.1958296746015548,2.221550494141411e-05,0.8850529193878174,4.392101287841797,0.0406063385307788,1.307134374976158,0.0001230986208426,8.0,16.0,4.0,137.0,30082.0,35260.0,0.5
exp5,24,82,16,143.97657775878906,168.0792236328125,0.1501439213752746,0.0375359803438186,0.1501439213752746,0.0375359803438186,4.258194167050533e-06,0.3874841034412384,3.163674831390381,0.0150011349469423,1.2962131351232529,3.4484875224854204e-05,8.0,16.0,16.0,137.0,30082.0,35260.0,0.5
exp5,24,82,64,143.9110870361328,168.09759521484375,0.0355390608310699,0.0088847652077674,0.0355390608310699,0.0088847652077674,1.0079144203700707e-06,0.1885180622339248,3.489034414291382,0.0029194124508649,1.2939724326133728,7.437553437382251e-06,8.0,16.0,64.0,137.0,30082.0,35260.0,0.5
exp5,24,82,256,144.0688934326172,168.15382385253906,0.0130412299185991,0.0032603074796497,0.0130412299185991,0.0032603074796497,3.698590376188804e-07,0.1141982078552246,3.3015031814575195,0.001196451485157,1.292822226881981,3.479118713250224e-06,8.0,16.0,256.0,137.0,30082.0,35260.0,0.5
exp5,24,15,1,471.4347229003906,218.5830841064453,128.373046875,32.09326171875,128.373046875,32.09326171875,0.0036407557781785,11.330183029174805,7.677641868591309,2.1778008937835693,5.323564291000366,0.0109876973019709,8.0,16.0,1.0,137.0,30015.0,35260.0,0.5
exp5,24,15,4,471.4303588867187,217.92330932617188,403.939208984375,100.98480224609376,403.939208984375,100.98480224609376,0.0114560183137655,20.09823989868164,12.470666885375977,2.5973868370056152,5.329995155334473,0.0188442472756053,8.0,16.0,4.0,137.0,30015.0,35260.0,0.5
exp5,24,15,16,471.19378662109375,218.3468475341797,84.14735412597656,21.03683853149414,84.14735412597656,21.03683853149414,0.0023864819668233,9.17318630218506,10.014763832092283,0.8389944434165955,5.3750118017196655,0.001408852015548,8.0,16.0,16.0,137.0,30015.0,35260.0,0.5
exp5,24,15,64,470.9944763183594,218.17269897460935,4.656841278076172,1.164210319519043,4.656841278076172,1.164210319519043,0.0001320715091424,2.1579716205596924,5.820290565490723,0.137468159198761,5.344641268253326,0.0007943743142431,8.0,16.0,64.0,137.0,30015.0,35260.0,0.5
exp5,24,15,256,471.3890380859375,217.90560913085935,2.073125123977661,0.5182812809944153,2.073125123977661,0.5182812809944153,5.879538002773188e-05,1.4398350715637207,11.51093578338623,0.0156460329890251,5.353666365146637,0.0001420463123419,8.0,16.0,256.0,137.0,30015.0,35260.0,0.5
exp5,24,4,1,635.9181518554688,785.738037109375,86.28477478027344,21.57119369506836,86.28477478027344,21.57119369506836,0.0024471008218824,9.288959503173828,5.127902984619141,3.281365156173706,3.4093815684318542,0.0044844940412035,8.0,16.0,1.0,137.0,30004.0,35260.0,0.5
exp5,24,4,4,636.3294067382812,788.57763671875,6.037946701049805,1.5094866752624512,6.037946701049805,1.5094866752624512,0.0001712406956357,2.457223415374756,3.625655174255371,0.459320992231369,3.369817763566971,0.0015145078121453,8.0,16.0,4.0,137.0,30004.0,35260.0,0.5
exp5,24,4,16,636.2174072265625,787.9266967773438,4.659849643707275,1.1649624109268188,4.659849643707275,1.1649624109268188,0.0001321568270213,2.1586685180664062,4.156304836273193,0.2697473466396332,3.3712758123874664,0.0001382866450632,8.0,16.0,16.0,137.0,30004.0,35260.0,0.5
exp5,24,4,64,636.2421875,788.4190673828125,0.6381203532218933,0.1595300883054733,0.6381203532218933,0.1595300883054733,1.8097571228281595e-05,0.7988243699073792,3.723254442214966,0.046031717211008,3.368457168340683,7.749386044610316e-05,8.0,16.0,64.0,137.0,30004.0,35260.0,0.5
exp5,24,4,256,636.8081665039062,790.0931396484375,0.140692800283432,0.035173200070858,0.140692800283432,0.035173200070858,3.990153345512226e-06,0.3750903904438019,3.5404727458953857,0.0112240444868803,3.363382965326309,3.314990212491661e-06,8.0,16.0,256.0,137.0,30004.0,35260.0,0.5
exp5,24,95,1,109.2846908569336,348.4324951171875,2.901571273803711,0.7253928184509277,2.901571273803711,0.7253928184509277,8.229073137044907e-05,1.703399896621704,2.8628087043762207,0.3540369272232055,1.213855117559433,5.87428077939275e-05,8.0,16.0,1.0,137.0,30095.0,35260.0,0.5
exp5,24,95,4,109.18680572509766,349.60797119140625,0.4641658663749695,0.1160414665937423,0.4641658663749695,0.1160414665937423,1.3164091797079893e-05,0.6812971830368042,2.167760133743286,0.0987758338451385,1.2172826677560806,3.981100300798346e-05,8.0,16.0,4.0,137.0,30095.0,35260.0,0.5
exp5,24,95,16,109.19953155517578,349.497802734375,0.1470460295677185,0.0367615073919296,0.1470460295677185,0.0367615073919296,4.1703356146172155e-06,0.383465826511383,2.222334861755371,0.0297738034278154,1.2148452252149582,5.844836245978107e-06,8.0,16.0,16.0,137.0,30095.0,35260.0,0.5
exp5,24,95,64,109.16230010986328,349.88751220703125,0.0160679742693901,0.0040169935673475,0.0160679742693901,0.0040169935673475,4.556997907911864e-07,0.1267595142126083,2.051455020904541,0.0038180104456841,1.21614608168602,2.116733090775012e-06,8.0,16.0,64.0,137.0,30095.0,35260.0,0.5
exp5,24,95,256,109.21300506591795,349.3475341796875,0.005082462914288,0.001270615728572,0.005082462914288,0.001270615728572,1.441424473114239e-07,0.0712913945317268,2.1174073219299316,0.0011336144525557,1.21581569314003,1.7253243912916461e-07,8.0,16.0,256.0,137.0,30095.0,35260.0,0.5
exp5,24,36,1,185.2096405029297,284.0968017578125,1.2192529439926147,0.3048132359981537,1.2192529439926147,0.3048132359981537,3.457892671576701e-05,1.1041978597640991,11.118548393249512,0.0098627405241131,2.078071802854538,0.0001372929906833,8.0,16.0,1.0,137.0,30036.0,35260.0,0.5
exp5,24,36,4,185.18162536621097,289.79437255859375,0.2737574875354767,0.0684393718838691,0.2737574875354767,0.0684393718838691,7.76396700530313e-06,0.5232183933258057,13.358800888061523,0.0015340201789513,2.0879790484905243,5.908978130975129e-05,8.0,16.0,4.0,137.0,30036.0,35260.0,0.5
exp5,24,36,16,185.21002197265625,288.796875,0.2561037540435791,0.0640259385108947,0.2561037540435791,0.0640259385108947,7.263294264703291e-06,0.5060669183731079,12.453027725219728,0.0016514523886144,2.0925057232379913,1.1503264325085638e-05,8.0,16.0,16.0,137.0,30036.0,35260.0,0.5
exp5,24,36,64,184.9990234375,289.4216003417969,0.0330732986330986,0.0082683246582746,0.0330732986330986,0.0082683246582746,9.37983486437588e-07,0.1818606555461883,12.881074905395508,0.0001993302867049,2.085193932056427,6.706514710685951e-06,8.0,16.0,64.0,137.0,30036.0,35260.0,0.5
exp5,24,36,256,184.99136352539065,289.829345703125,0.0094961524009704,0.0023740381002426,0.0094961524009704,0.0023740381002426,2.693179794732714e-07,0.0974481999874115,12.675146102905272,5.910738036618568e-05,2.0888002812862396,1.678848124900664e-06,8.0,16.0,256.0,137.0,30036.0,35260.0,0.5
exp5,24,32,1,89.87189483642578,236.3215484619141,3.2590794563293457,0.8147698640823364,3.2590794563293457,0.8147698640823364,9.242993110092355e-05,1.805292010307312,8.756272315979004,0.0425066016614437,1.4097151458263395,0.0027070070431938,8.0,16.0,1.0,137.0,30032.0,35260.0,0.5
exp5,24,32,4,89.84042358398438,236.49673461914065,0.595209002494812,0.148802250623703,0.595209002494812,0.148802250623703,1.6880572729860432e-05,0.771497905254364,9.361465454101562,0.0067917518317699,1.372636616230011,0.0003983635931368,8.0,16.0,4.0,137.0,30032.0,35260.0,0.5
exp5,24,32,16,89.8487777709961,235.91360473632812,0.145709604024887,0.0364274010062217,0.145709604024887,0.0364274010062217,4.1324333324155305e-06,0.3817192614078522,8.897311210632324,0.0018406476592645,1.391681969165802,3.62668758628258e-05,8.0,16.0,16.0,137.0,30032.0,35260.0,0.5
exp5,24,32,64,89.85668182373047,235.8633575439453,0.07737947255373,0.0193448681384325,0.07737947255373,0.0193448681384325,2.1945397747913375e-06,0.2781716585159302,8.964221954345703,0.0009629430132918,1.3802645206451416,1.7979360027961127e-05,8.0,16.0,64.0,137.0,30032.0,35260.0,0.5
exp5,24,32,256,89.84026336669922,235.93997192382812,0.0079378550872206,0.0019844637718051,0.0079378550872206,0.0019844637718051,2.2512351449677226e-07,0.0890946388244628,9.049229621887209,9.693484025774524e-05,1.383585348725319,7.189013617292517e-06,8.0,16.0,256.0,137.0,30032.0,35260.0,0.5
exp5,24,29,1,260.3556823730469,126.81666564941406,71.95245361328125,17.988113403320312,71.95245361328125,17.988113403320312,0.0020406255498528,8.482479095458984,6.350233554840088,1.7842931747436523,5.614448308944702,0.0064780821947871,8.0,16.0,1.0,137.0,30029.0,35260.0,0.5
exp5,24,29,4,260.9085998535156,126.65451049804688,15.595701217651367,3.898925304412842,15.595701217651367,3.898925304412842,0.0004423057544045,3.949139356613159,9.84827709197998,0.1607993990182876,5.652501881122589,0.0058824619446267,8.0,16.0,4.0,137.0,30029.0,35260.0,0.5
exp5,24,29,16,260.70953369140625,126.66890716552734,10.864686965942385,2.7161717414855957,10.864686965942385,2.7161717414855957,0.0003081306640524,3.2961623668670654,8.800190925598145,0.1402920484542846,5.6756041049957275,0.0003603453277329,8.0,16.0,16.0,137.0,30029.0,35260.0,0.5
exp5,24,29,64,260.6219482421875,126.7993621826172,4.863433837890625,1.2158584594726562,4.863433837890625,1.2158584594726562,0.0001379306195303,2.205319404602051,8.287904739379883,0.0708032995462417,5.637938320636749,0.0002280922688271,8.0,16.0,64.0,137.0,30029.0,35260.0,0.5
exp5,24,29,256,260.6570129394531,126.81104278564452,1.9611834287643433,0.4902958571910858,1.9611834287643433,0.4902958571910858,5.562062870012596e-05,1.4004225730895996,7.021685600280762,0.0397773124277591,5.633003354072571,4.03060321169895e-05,8.0,16.0,256.0,137.0,30029.0,35260.0,0.5
exp5,24,18,1,192.6557159423828,273.8374938964844,11.824475288391112,2.9561188220977783,11.824475288391112,2.9561188220977783,0.0003353509819135,3.438673496246338,6.923035144805908,0.246711179614067,1.9032805860042572,0.0012519391513785,8.0,16.0,1.0,137.0,30018.0,35260.0,0.5
exp5,24,18,4,192.63253784179688,273.81072998046875,3.533092975616455,0.8832732439041138,3.533092975616455,0.8832732439041138,0.0001002011631499,1.8796523809432983,7.3270263671875,0.0658111572265625,1.9233485162258148,0.0009152514952727,8.0,16.0,4.0,137.0,30018.0,35260.0,0.5
exp5,24,18,16,192.63201904296875,273.8529357910156,1.749800682067871,0.4374501705169678,1.749800682067871,0.4374501705169678,4.9625657993601635e-05,1.3228002786636353,6.478183269500732,0.0416948236525058,1.9195231944322584,0.000294071977403,8.0,16.0,16.0,137.0,30018.0,35260.0,0.5
exp5,24,18,64,192.67091369628903,273.8431091308594,0.327004611492157,0.0817511528730392,0.327004611492157,0.0817511528730392,9.274095646105708e-06,0.571843147277832,6.747733116149902,0.007181879132986,1.918503075838089,5.670159379077079e-05,8.0,16.0,64.0,137.0,30018.0,35260.0,0.5
exp5,24,18,256,192.60874938964844,273.72943115234375,0.0509532466530799,0.0127383116632699,0.0509532466530799,0.0127383116632699,1.445072257411084e-06,0.2257282584905624,6.868602752685547,0.0010800281306728,1.921470329165459,2.288682170232497e-05,8.0,16.0,256.0,137.0,30018.0,35260.0,0.5
exp5,24,14,1,146.14976501464844,244.54885864257812,62.60103988647461,15.650259971618652,62.60103988647461,15.650259971618652,0.0017754123546183,7.912081718444824,4.172485828399658,3.5957694053649902,2.092437297105789,0.0058462529636023,8.0,16.0,1.0,137.0,30014.0,35260.0,0.5
exp5,24,14,4,146.174560546875,244.473388671875,42.84976577758789,10.712441444396973,42.84976577758789,10.712441444396973,0.0012152513954788,6.545973300933838,4.112359046936035,2.5337653160095215,2.162204831838608,0.0053554765375685,8.0,16.0,4.0,137.0,30014.0,35260.0,0.5
exp5,24,14,16,146.10427856445312,244.5172119140625,9.844316482543944,2.4610791206359863,9.844316482543944,2.4610791206359863,0.0002791921724565,3.1375653743743896,4.105958461761475,0.5839241147041321,2.102749913930893,0.0032415049833574,8.0,16.0,16.0,137.0,30014.0,35260.0,0.5
exp5,24,14,64,146.1006317138672,244.49851989746097,0.4481706321239471,0.1120426580309867,0.4481706321239471,0.1120426580309867,1.2710454939224292e-05,0.6694554686546326,3.9893176555633545,0.0281608756631612,2.091347634792328,0.0001383219405032,8.0,16.0,64.0,137.0,30014.0,35260.0,0.5
exp5,24,14,256,146.1232147216797,244.42774963378903,0.2092590481042862,0.0523147620260715,0.2092590481042862,0.0523147620260715,5.934743057878222e-06,0.4574484229087829,3.979973316192627,0.0132106412202119,2.0894292294979095,0.0001693626244809,8.0,16.0,256.0,137.0,30014.0,35260.0,0.5
exp5,24,87,1,1032.2374267578125,663.9808959960938,0.6427571177482605,0.1606892794370651,0.6427571177482605,0.1606892794370651,1.822907324822154e-05,0.8017213344573975,1.921143174171448,0.174151599407196,4.813255548477173,0.0003647497936591,8.0,16.0,1.0,137.0,30087.0,35260.0,0.5
exp5,24,87,4,1032.9873046875,650.888427734375,0.2226695418357849,0.0556673854589462,0.2226695418357849,0.0556673854589462,6.3150750975182746e-06,0.4718787372112274,2.309152126312256,0.0417595393955707,4.8163604736328125,0.0001341789896157,8.0,16.0,4.0,137.0,30087.0,35260.0,0.5
exp5,24,87,16,1032.2869873046875,665.5243530273438,0.0442210733890533,0.0110552683472633,0.0442210733890533,0.0110552683472633,1.2541427167889196e-06,0.2102880775928497,1.9180279970169067,0.0120204128324985,4.808099687099457,1.3655153480840454e-05,8.0,16.0,16.0,137.0,30087.0,35260.0,0.5
exp5,24,87,64,1032.363525390625,665.5646362304688,0.0071375002153217,0.0017843750538304,0.0071375002153217,0.0017843750538304,2.0242484310983857e-07,0.084483727812767,2.0924172401428223,0.001630232669413,4.809096455574036,1.6869143857028185e-06,8.0,16.0,64.0,137.0,30087.0,35260.0,0.5
exp5,24,87,256,1032.2437744140625,665.1593017578125,0.003777332836762,0.0009443332091905,0.003777332836762,0.0009443332091905,1.0712798825807113e-07,0.0614600107073783,1.879019856452942,0.0010698491241782,4.8056840896606445,1.03088879248909e-06,8.0,16.0,256.0,137.0,30087.0,35260.0,0.5
